
     Distance from Motionless Ion, mkm ( Entries 424 )

7.119240e+01, 9.586421e+01, 7.524356e+01, 5.417502e+01, 5.514581e+01, 5.720975e+01, 6.014259e+01, 6.366228e+01, 7.959547e+01, 6.746787e+01
4.838231e+01, 4.929277e+01, 5.121204e+01, 5.393999e+01, 6.783139e+01, 5.722261e+01, 6.078550e+01, 4.345391e+01, 4.430552e+01, 4.608838e+01
4.862321e+01, 6.138030e+01, 5.168064e+01, 5.501022e+01, 3.938633e+01, 4.002475e+01, 4.168074e+01, 4.403593e+01, 5.576801e+01, 4.688260e+01
4.999172e+01, 6.511757e+01, 3.558248e+01, 3.632543e+01, 3.786442e+01, 4.005388e+01, 4.270507e+01, 5.708919e+01, 4.560813e+01, 3.241452e+01
3.310853e+01, 3.454016e+01, 3.657747e+01, 3.904840e+01, 5.236574e+01, 4.176021e+01, 4.451806e+01, 3.029489e+01, 3.162829e+01, 3.352631e+01
4.275185e+01, 3.583158e+01, 3.836667e+01, 4.095077e+01, 2.721374e+01, 2.782073e+01, 2.906437e+01, 3.083504e+01, 3.298836e+01, 3.536059e+01
3.778368e+01, 2.514666e+01, 2.563421e+01, 2.679587e+01, 2.845017e+01, 3.046424e+01, 3.268660e+01, 3.200973e+00, 3.496080e+01, 2.315966e+01
2.477968e+01, 2.632761e+01, 2.821408e+01, 3.996990e+01, 3.029862e+01, 3.243532e+01, 2.146108e+01, 2.196188e+01, 2.298017e+01, 2.443080e+01
2.620031e+01, 2.815810e+01, 3.016789e+01, 3.209775e+01, 2.041209e+01, 2.136772e+01, 2.272926e+01, 2.439145e+01, 2.623265e+01, 2.554302e+00
2.812529e+01, 1.857586e+01, 1.901933e+01, 2.119741e+01, 2.914313e+01, 2.276104e+01, 2.449489e+01, 2.627937e+01, 1.739196e+01, 1.776326e+01
1.860875e+01, 1.981365e+01, 2.128667e+01, 2.292160e+01, 2.460614e+01, 2.623013e+01, 1.623185e+01, 1.742374e+01, 1.855972e+01, 1.994931e+01
2.149297e+01, 2.308510e+01, 2.085344e+00, 1.526033e+01, 1.559503e+01, 1.634750e+01, 1.742001e+01, 1.873269e+01, 2.019206e+01, 2.169865e+01
2.315416e+01, 1.430249e+01, 1.536722e+01, 1.638120e+01, 1.762286e+01, 1.900428e+01, 2.043161e+01, 2.181182e+01, 1.349572e+01, 1.379852e+01
1.447191e+01, 1.660782e+01, 1.791705e+01, 1.376114e+01, 1.927085e+01, 2.058108e+01, 1.269598e+01, 1.365209e+01, 1.456199e+01, 1.567717e+01
1.691946e+01, 1.820498e+01, 1.945010e+01, 2.057666e+01, 2.221339e+01, 2.262763e+01, 2.650239e+01, 3.668616e+01, 2.228566e+01, 2.223754e+01
2.273846e+01, 2.373565e+01, 3.014117e+01, 2.513497e+01, 3.487325e+01, 3.204811e+01, 2.108260e+01, 2.156429e+01, 3.128377e+01, 2.252237e+01
3.318384e+01, 2.386781e+01, 3.048467e+01, 2.001379e+01, 2.047705e+01, 2.977260e+01, 2.139777e+01, 3.160769e+01, 2.269162e+01, 2.902769e+01
2.424890e+01, 3.462780e+01, 2.836349e+01, 2.594806e+01, 3.013553e+01, 2.795250e+01, 2.766821e+01, 3.089630e+01, 3.305738e+01, 2.929861e+01
3.471608e+01, 3.074452e+01, 2.983614e+01, 3.192994e+01, 2.725171e+00, 3.279789e+01, 3.330947e+01, 3.519207e+01, 2.936626e+01, 2.495219e+01
2.558293e+01, 2.544310e+01, 2.664847e+01, 2.641007e+01, 3.371040e+01, 2.808966e+01, 2.384049e+01, 2.445061e+01, 2.431961e+01, 2.548643e+01
